"ref_date","geo","dguid","building_type","total"
2020,"Parksville, City, British Columbia","5921018","Duplex",6
2020,"Parksville, City, British Columbia","5921018","Mobile",2
2020,"Parksville, City, British Columbia","5921018","Row",2
2020,"Parksville, City, British Columbia","5921018","Single",26
2020,"Parrsboro, Town, Nova Scotia","1211002","Apartment",0
2020,"Parrsboro, Town, Nova Scotia","1211002","Single",0
2020,"Parry Sound, Town, Ontario","3549032","Apartment",2
2020,"Parry Sound, Town, Ontario","3549032","Duplex",2
2020,"Parry Sound, Town, Ontario","3549032","Single",6
2020,"Parson's Pond, Town, Newfoundland and Labrador","1009017","Single",1
2020,"Pasadena, Town, Newfoundland and Labrador","1005012","Apartment",9
2020,"Pasadena, Town, Newfoundland and Labrador","1005012","Single",7
2020,"Paspébiac, Ville, Quebec","2405032","Apartment",0
2020,"Paspébiac, Ville, Quebec","2405032","Mobile",0
2020,"Paspébiac, Ville, Quebec","2405032","Single",0
2020,"Peace No. 135, Municipal district, Alberta","4819071","Single",1
2020,"Peace River D, Regional district electoral area, British Columbia","5955021","Mobile",0
2020,"Peace River D, Regional district electoral area, British Columbia","5955021","Single",11
2020,"Peace River, Town, Alberta","4819038","Single",0
2020,"Peachland, District municipality, British Columbia","5935018","Apartment",0
2020,"Peachland, District municipality, British Columbia","5935018","Single",0
2020,"Peel, Parish, New Brunswick","1311024","Cottage",1
2020,"Peel, Parish, New Brunswick","1311024","Mobile",1
2020,"Peel, Parish, New Brunswick","1311024","Single",2
2020,"Pelee, Township, Ontario","3537001","Cottage",0
2020,"Pelham, Town, Ontario","3526028","Apartment",12
2020,"Pelham, Town, Ontario","3526028","Duplex",4
2020,"Pelham, Town, Ontario","3526028","Row",36
2020,"Pelham, Town, Ontario","3526028","Single",72
2020,"Pemberton, Village, British Columbia","5931012","Apartment",26
2020,"Pemberton, Village, British Columbia","5931012","Single",14
2020,"Pembina, Municipality, Manitoba","4604034","Single",4
2020,"Pembroke, City, Ontario","3547064","Apartment",0
2020,"Pembroke, City, Ontario","3547064","Row",16
2020,"Pembroke, City, Ontario","3547064","Single",5
2020,"Penetanguishene, Town, Ontario","3543072","Apartment",3
2020,"Penetanguishene, Town, Ontario","3543072","Single",44
2020,"Penhold, Town, Alberta","4808009","Apartment",5
2020,"Penhold, Town, Alberta","4808009","Single",9
2020,"Pense, Town, Saskatchewan","4706023","Single",0
2020,"Penticton, City, British Columbia","5907041","Apartment",262
2020,"Penticton, City, British Columbia","5907041","Duplex",10
2020,"Penticton, City, British Columbia","5907041","Mobile",2
2020,"Penticton, City, British Columbia","5907041","Row",23
2020,"Penticton, City, British Columbia","5907041","Single",36
2020,"Percé, Ville, Quebec","2402005","Apartment",0
2020,"Percé, Ville, Quebec","2402005","Cottage",0
2020,"Percé, Ville, Quebec","2402005","Single",0
2020,"Perry, Township, Ontario","3549014","Cottage",5
2020,"Perry, Township, Ontario","3549014","Single",11
2020,"Perth East, Township, Ontario","3531030","Duplex",2
2020,"Perth East, Township, Ontario","3531030","Row",6
2020,"Perth East, Township, Ontario","3531030","Single",30
2020,"Perth South, Township, Ontario","3531013","Single",6
2020,"Perth, Parish, New Brunswick","1312004","Mobile",1
2020,"Perth, Town, Ontario","3509021","Apartment",82
2020,"Perth, Town, Ontario","3509021","Single",6
2020,"Perth-Andover, Village, New Brunswick","1312006","Single",0
2020,"Petawawa, Town, Ontario","3547076","Apartment",3
2020,"Petawawa, Town, Ontario","3547076","Duplex",2
2020,"Petawawa, Town, Ontario","3547076","Row",12
2020,"Petawawa, Town, Ontario","3547076","Single",40
2020,"Peterborough, City, Ontario","3515014","Apartment",379
2020,"Peterborough, City, Ontario","3515014","Duplex",2
2020,"Peterborough, City, Ontario","3515014","Row",44
2020,"Peterborough, City, Ontario","3515014","Single",62
2020,"Peterview, Town, Newfoundland and Labrador","1006021","Single",1
2020,"Petit-Rocher, Village, New Brunswick","1315014","Single",4
2020,"Petitcodiac, Village, New Brunswick","1307029","Single",2
2020,"Petrolia, Town, Ontario","3538019","Apartment",9
2020,"Petrolia, Town, Ontario","3538019","Single",22
2020,"Petty Harbour-Maddox Cove, Town, Newfoundland and Labrador","1001551","Single",0
2020,"Pickering, City, Ontario","3518001","Apartment",383
2020,"Pickering, City, Ontario","3518001","Duplex",0
2020,"Pickering, City, Ontario","3518001","Row",141
2020,"Pickering, City, Ontario","3518001","Single",207
2020,"Pictou, Subd. A, Subdivision of county municipality, Nova Scotia","1212001","Apartment",3
2020,"Pictou, Subd. A, Subdivision of county municipality, Nova Scotia","1212001","Cottage",19
2020,"Pictou, Subd. A, Subdivision of county municipality, Nova Scotia","1212001","Duplex",2
2020,"Pictou, Subd. A, Subdivision of county municipality, Nova Scotia","1212001","Mobile",18
2020,"Pictou, Subd. A, Subdivision of county municipality, Nova Scotia","1212001","Single",42
2020,"Pictou, Town, Nova Scotia","1212004","Single",1
2020,"Picture Butte, Town, Alberta","4802018","Apartment",1
2020,"Picture Butte, Town, Alberta","4802018","Single",2
2020,"Piedmont, Municipalité, Quebec","2477030","Apartment",0
2020,"Piedmont, Municipalité, Quebec","2477030","Single",0
2020,"Pierreville, Municipalité, Quebec","2450113","Apartment",3
2020,"Pierreville, Municipalité, Quebec","2450113","Mobile",1
2020,"Pierreville, Municipalité, Quebec","2450113","Single",6
2020,"Pilot Butte, Town, Saskatchewan","4706031","Single",27
2020,"Pinawa, Local government district, Manitoba","4601051","Single",0
2020,"Pincher Creek No. 9, Municipal district, Alberta","4803011","Apartment",4
2020,"Pincher Creek No. 9, Municipal district, Alberta","4803011","Mobile",2
2020,"Pincher Creek No. 9, Municipal district, Alberta","4803011","Single",11
2020,"Pincher Creek, Town, Alberta","4803014","Single",3
2020,"Pincourt, Ville, Quebec","2471070","Apartment",32
2020,"Pincourt, Ville, Quebec","2471070","Duplex",1
2020,"Pincourt, Ville, Quebec","2471070","Single",31
2020,"Pipestone, Rural municipality, Manitoba","4606023","Mobile",1
2020,"Pipestone, Rural municipality, Manitoba","4606023","Single",3
2020,"Pitt Meadows, City, British Columbia","5915070","Apartment",2
2020,"Pitt Meadows, City, British Columbia","5915070","Mobile",2
2020,"Pitt Meadows, City, British Columbia","5915070","Row",0
2020,"Pitt Meadows, City, British Columbia","5915070","Single",6
2020,"Placentia, Town, Newfoundland and Labrador","1001240","Single",2
2020,"Plaisance, Municipalité, Quebec","2480045","Apartment",0
2020,"Plaisance, Municipalité, Quebec","2480045","Duplex",2
2020,"Plaisance, Municipalité, Quebec","2480045","Single",1
2020,"Plessisville, Ville, Quebec","2432040","Apartment",31
2020,"Plessisville, Ville, Quebec","2432040","Single",3
2020,"Plympton-Wyoming, Town, Ontario","3538035","Single",73
2020,"Point Edward, Village, Ontario","3538031","Duplex",2
2020,"Point Edward, Village, Ontario","3538031","Single",3
2020,"Point Leamington, Town, Newfoundland and Labrador","1008049","Apartment",2
2020,"Point Leamington, Town, Newfoundland and Labrador","1008049","Single",2
2020,"Pointe-Calumet, Municipalité, Quebec","2472020","Apartment",2
2020,"Pointe-Calumet, Municipalité, Quebec","2472020","Single",4
2020,"Pointe-Claire, Ville, Quebec","2466097","Apartment",285
2020,"Pointe-Claire, Ville, Quebec","2466097","Row",28
2020,"Pointe-Claire, Ville, Quebec","2466097","Single",16
2020,"Pointe-Fortune, Village, Quebec","2471140","Single",4
2020,"Pointe-Lebel, Village, Quebec","2496025","Single",0
2020,"Pointe-Verte, Village, New Brunswick","1315013","Mobile",1
2020,"Pointe-Verte, Village, New Brunswick","1315013","Single",2
2020,"Pointe-aux-Outardes, Village, Quebec","2496030","Single",0
2020,"Pointe-des-Cascades, Village, Quebec","2471055","Apartment",0
2020,"Pointe-des-Cascades, Village, Quebec","2471055","Single",0
2020,"Pointe-à-la-Croix, Municipalité, Quebec","2406030","Single",1
2020,"Ponoka County, Municipal district, Alberta","4808038","Apartment",3
2020,"Ponoka County, Municipal district, Alberta","4808038","Cottage",2
2020,"Ponoka County, Municipal district, Alberta","4808038","Mobile",2
2020,"Ponoka County, Municipal district, Alberta","4808038","Single",32
2020,"Ponoka, Town, Alberta","4808039","Mobile",2
2020,"Ponoka, Town, Alberta","4808039","Single",3
2020,"Pont-Rouge, Ville, Quebec","2434017","Apartment",0
2020,"Pont-Rouge, Ville, Quebec","2434017","Duplex",0
2020,"Pont-Rouge, Ville, Quebec","2434017","Single",0
2020,"Pontiac, Municipalité, Quebec","2482030","Apartment",0
2020,"Pontiac, Municipalité, Quebec","2482030","Cottage",0
2020,"Pontiac, Municipalité, Quebec","2482030","Single",0
2020,"Port Alberni, City, British Columbia","5923008","Apartment",57
2020,"Port Alberni, City, British Columbia","5923008","Duplex",2
2020,"Port Alberni, City, British Columbia","5923008","Single",31
2020,"Port Colborne, City, Ontario","3526011","Apartment",0
2020,"Port Colborne, City, Ontario","3526011","Mobile",0
2020,"Port Colborne, City, Ontario","3526011","Single",0
2020,"Port Coquitlam, City, British Columbia","5915039","Apartment",389
2020,"Port Coquitlam, City, British Columbia","5915039","Duplex",2
2020,"Port Coquitlam, City, British Columbia","5915039","Row",0
2020,"Port Coquitlam, City, British Columbia","5915039","Single",11
2020,"Port Edward, District municipality, British Columbia","5947007","Apartment",1
2020,"Port Edward, District municipality, British Columbia","5947007","Single",1
2020,"Port Elgin, Village, New Brunswick","1307002","Single",0
2020,"Port Hardy, District municipality, British Columbia","5943023","Apartment",0
2020,"Port Hardy, District municipality, British Columbia","5943023","Single",0
2020,"Port Hawkesbury, Town, Nova Scotia","1215002","Apartment",1
2020,"Port Hawkesbury, Town, Nova Scotia","1215002","Mobile",1
2020,"Port Hope, Municipality, Ontario","3514020","Apartment",3
2020,"Port Hope, Municipality, Ontario","3514020","Row",16
2020,"Port Hope, Municipality, Ontario","3514020","Single",60
2020,"Port McNeill, Town, British Columbia","5943012","Single",1
2020,"Port Moody, City, British Columbia","5915043","Apartment",803
2020,"Port Moody, City, British Columbia","5915043","Row",88
2020,"Port Moody, City, British Columbia","5915043","Single",9
2020,"Port Rexton, Town, Newfoundland and Labrador","1007016","Single",1
2020,"Port Saunders, Town, Newfoundland and Labrador","1009019","Apartment",0
2020,"Port Saunders, Town, Newfoundland and Labrador","1009019","Single",1
2020,"Port-Cartier, Ville, Quebec","2497022","Apartment",2
2020,"Port-Cartier, Ville, Quebec","2497022","Mobile",2
2020,"Port-Cartier, Ville, Quebec","2497022","Single",2
2020,"Portage la Prairie, Rural municipality, Manitoba","4609024","Apartment",59
2020,"Portage la Prairie, Rural municipality, Manitoba","4609024","Mobile",0
2020,"Portage la Prairie, Rural municipality, Manitoba","4609024","Single",29
2020,"Portneuf, Ville, Quebec","2434048","Apartment",2
2020,"Portneuf, Ville, Quebec","2434048","Cottage",1
2020,"Portneuf, Ville, Quebec","2434048","Duplex",2
2020,"Portneuf, Ville, Quebec","2434048","Mobile",1
2020,"Portneuf, Ville, Quebec","2434048","Single",13
2020,"Portugal Cove-St. Philip's, Town, Newfoundland and Labrador","1001504","Apartment",1
2020,"Portugal Cove-St. Philip's, Town, Newfoundland and Labrador","1001504","Single",28
2020,"Pouce Coupe, Village, British Columbia","5955005","Single",0
2020,"Pouch Cove, Town, Newfoundland and Labrador","1001505","Single",0
2020,"Powassan, Municipality, Ontario","3549060","Apartment",52
2020,"Powassan, Municipality, Ontario","3549060","Cottage",1
2020,"Powassan, Municipality, Ontario","3549060","Single",7
2020,"Powell River, City, British Columbia","5927008","Apartment",44
2020,"Powell River, City, British Columbia","5927008","Duplex",2
2020,"Powell River, City, British Columbia","5927008","Row",21
2020,"Powell River, City, British Columbia","5927008","Single",34
2020,"Prairie Lakes, Rural municipality, Manitoba","4605071","Apartment",9
2020,"Prairie Lakes, Rural municipality, Manitoba","4605071","Cottage",6
2020,"Prairie Lakes, Rural municipality, Manitoba","4605071","Single",2
2020,"Prairie View, Municipality, Manitoba","4615056","Single",3
2020,"Preissac, Municipalité, Quebec","2488090","Single",6
2020,"Prescott, Town, Ontario","3507008","Apartment",0
2020,"Prescott, Town, Ontario","3507008","Duplex",0
2020,"Prescott, Town, Ontario","3507008","Single",0
2020,"Prince Albert No. 461, Rural municipality, Saskatchewan","4715064","Single",0
2020,"Prince Albert, City, Saskatchewan","4715066","Apartment",16
2020,"Prince Albert, City, Saskatchewan","4715066","Duplex",4
2020,"Prince Albert, City, Saskatchewan","4715066","Single",5
2020,"Prince Edward County, City, Ontario","3513020","Apartment",43
2020,"Prince Edward County, City, Ontario","3513020","Cottage",2
2020,"Prince Edward County, City, Ontario","3513020","Duplex",0
2020,"Prince Edward County, City, Ontario","3513020","Mobile",3
2020,"Prince Edward County, City, Ontario","3513020","Row",17
2020,"Prince Edward County, City, Ontario","3513020","Single",115
2020,"Prince Edward Island","11","Apartment",504
2020,"Prince Edward Island","11","Cottage",87
2020,"Prince Edward Island","11","Duplex",118
2020,"Prince Edward Island","11","Mobile",86
2020,"Prince Edward Island","11","Row",142
2020,"Prince Edward Island","11","Single",637
2020,"Prince George, City, British Columbia","5953023","Apartment",0
2020,"Prince George, City, British Columbia","5953023","Duplex",0
2020,"Prince George, City, British Columbia","5953023","Mobile",0
2020,"Prince George, City, British Columbia","5953023","Row",0
2020,"Prince George, City, British Columbia","5953023","Single",0
2020,"Prince Rupert, City, British Columbia","5947012","Apartment",7
2020,"Prince Rupert, City, British Columbia","5947012","Duplex",1
2020,"Prince Rupert, City, British Columbia","5947012","Row",0
2020,"Prince Rupert, City, British Columbia","5947012","Single",6
2020,"Prince William, Parish, New Brunswick","1310016","Cottage",1
2020,"Prince William, Parish, New Brunswick","1310016","Mobile",1
2020,"Prince William, Parish, New Brunswick","1310016","Single",4
2020,"Prince, Township, Ontario","3557066","Single",1
2020,"Princeton, Town, British Columbia","5907024","Apartment",4
2020,"Princeton, Town, British Columbia","5907024","Mobile",1
2020,"Princeton, Town, British Columbia","5907024","Row",6
2020,"Princeton, Town, British Columbia","5907024","Single",6
2020,"Princeville, Ville, Quebec","2432033","Apartment",22
2020,"Princeville, Ville, Quebec","2432033","Duplex",22
2020,"Princeville, Ville, Quebec","2432033","Single",15
2020,"Provost No. 52, Municipal district, Alberta","4807001","Mobile",1
2020,"Provost No. 52, Municipal district, Alberta","4807001","Single",8
2020,"Prévost, Ville, Quebec","2475040","Apartment",21
2020,"Prévost, Ville, Quebec","2475040","Single",34
2020,"Puslinch, Township, Ontario","3523001","Apartment",5
2020,"Puslinch, Township, Ontario","3523001","Single",39
2020,"Péribonka, Municipalité, Quebec","2492010","Single",1
2020,"Qualicum Beach, Town, British Columbia","5921023","Apartment",25
2020,"Qualicum Beach, Town, British Columbia","5921023","Row",3
2020,"Qualicum Beach, Town, British Columbia","5921023","Single",14
2020,"Quebec","24","Apartment",43208
2020,"Quebec","24","Cottage",326
2020,"Quebec","24","Duplex",2875
2020,"Quebec","24","Mobile",77
2020,"Quebec","24","Row",1519
2020,"Quebec","24","Single",10479
2020,"Queens, Regional municipality, Nova Scotia","1204010","Apartment",14
2020,"Queens, Regional municipality, Nova Scotia","1204010","Cottage",19
2020,"Queens, Regional municipality, Nova Scotia","1204010","Single",28
2020,"Queensbury, Parish, New Brunswick","1310021","Apartment",1
2020,"Queensbury, Parish, New Brunswick","1310021","Cottage",2
2020,"Queensbury, Parish, New Brunswick","1310021","Mobile",3
2020,"Queensbury, Parish, New Brunswick","1310021","Single",7
2020,"Quesnel, City, British Columbia","5941013","Apartment",9
2020,"Quesnel, City, British Columbia","5941013","Duplex",2
2020,"Quesnel, City, British Columbia","5941013","Single",4
2020,"Quinte West, City, Ontario","3512015","Apartment",9
2020,"Quinte West, City, Ontario","3512015","Duplex",2
2020,"Quinte West, City, Ontario","3512015","Mobile",0
2020,"Quinte West, City, Ontario","3512015","Row",47
2020,"Quinte West, City, Ontario","3512015","Single",168
2020,"Quispamsis, Town, New Brunswick","1305057","Apartment",43
