"ref_date","geo","dguid","work_type","building_type","total"
2022,"Hanwell, Rural community, New Brunswick","1310017","Renovations","Apartment",236500
2022,"Hanwell, Rural community, New Brunswick","1310017","Renovations","Cottage",1930500
2022,"Hanwell, Rural community, New Brunswick","1310017","Renovations","Single",132000
2022,"Hanwell, Rural community, New Brunswick","1310017","Renovations","Small project",279700
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","New construction","Single",2081500
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","Renovations","Duplex",7582500
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","Renovations","Row",45900
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","Renovations","Single",13057800
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","Renovations","Small project",576200
2022,"Harbour Breton, Town, Newfoundland and Labrador","1003008","Renovations","Single",15040500
2022,"Harbour Breton, Town, Newfoundland and Labrador","1003008","Renovations","Small project",384100
2022,"Harbour Grace, Town, Newfoundland and Labrador","1001379","New construction","Single",766900
2022,"Harbour Grace, Town, Newfoundland and Labrador","1001379","Renovations","Single",62328200
2022,"Harbour Grace, Town, Newfoundland and Labrador","1001379","Renovations","Small project",302700
2022,"Harbour Main-Chapel's Cove-Lakeview, Town, Newfoundland and Labrador","1001469","New construction","Mobile",253500
2022,"Harbour Main-Chapel's Cove-Lakeview, Town, Newfoundland and Labrador","1001469","New construction","Single",935700
2022,"Harbour Main-Chapel's Cove-Lakeview, Town, Newfoundland and Labrador","1001469","Renovations","Single",4549500
2022,"Harbour Main-Chapel's Cove-Lakeview, Town, Newfoundland and Labrador","1001469","Renovations","Small project",201500
2022,"Hardisty, Town, Alberta","4807048","Renovations","Small project",5000
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Apartment",11012700
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Cottage",950100
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Duplex",226200
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Mobile",1529600
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Row",896900
2022,"Hardwicke, Parish, New Brunswick","1309001","New construction","Single",13012600
2022,"Hardwicke, Parish, New Brunswick","1309001","Renovations","Apartment",7815300
2022,"Hardwicke, Parish, New Brunswick","1309001","Renovations","Mobile",9300
2022,"Hardwicke, Parish, New Brunswick","1309001","Renovations","Single",11029000
2022,"Hardwicke, Parish, New Brunswick","1309001","Renovations","Small project",508200
2022,"Hare Bay, Town, Newfoundland and Labrador","1007049","Renovations","Small project",116100
2022,"Harley, Township, Ontario","3554026","New construction","Row",24300
2022,"Harley, Township, Ontario","3554026","New construction","Single",346900
2022,"Harley, Township, Ontario","3554026","Renovations","Apartment",74500
2022,"Harley, Township, Ontario","3554026","Renovations","Single",748600
2022,"Harley, Township, Ontario","3554026","Renovations","Small project",15000
2022,"Harris, Township, Ontario","3554014","New construction","Single",2301600
2022,"Harris, Township, Ontario","3554014","Renovations","Single",814300
2022,"Harris, Township, Ontario","3554014","Renovations","Small project",7000
2022,"Harrison Hot Springs, Village, British Columbia","5909027","New construction","Apartment",963800
2022,"Harrison Hot Springs, Village, British Columbia","5909027","New construction","Single",5441100
2022,"Harrison Hot Springs, Village, British Columbia","5909027","Renovations","Single",466300
2022,"Harrison Hot Springs, Village, British Columbia","5909027","Renovations","Small project",63100
2022,"Hartland, Town, New Brunswick","1311012","New construction","Apartment",17327100
2022,"Hartland, Town, New Brunswick","1311012","New construction","Single",82400
2022,"Hartland, Town, New Brunswick","1311012","Renovations","Small project",6400
2022,"Harvey, Village, New Brunswick","1310005","New construction","Single",225100
2022,"Hastings Highlands, Municipality, Ontario","3512076","New construction","Cottage",330200
2022,"Hastings Highlands, Municipality, Ontario","3512076","New construction","Single",18120400
2022,"Hastings Highlands, Municipality, Ontario","3512076","Renovations","Apartment",892200
2022,"Hastings Highlands, Municipality, Ontario","3512076","Renovations","Cottage",10354200
2022,"Hastings Highlands, Municipality, Ontario","3512076","Renovations","Single",12618900
2022,"Hastings Highlands, Municipality, Ontario","3512076","Renovations","Small project",1174400
2022,"Hatley, Canton (municipalité de), Quebec","2445055","New construction","Apartment",1692200
2022,"Hatley, Canton (municipalité de), Quebec","2445055","New construction","Single",8022100
2022,"Hatley, Canton (municipalité de), Quebec","2445055","Renovations","Single",12565100
2022,"Hatley, Canton (municipalité de), Quebec","2445055","Renovations","Small project",339500
2022,"Havelock, Parish, New Brunswick","1305028","New construction","Mobile",140000
2022,"Havelock, Parish, New Brunswick","1305028","New construction","Single",1299100
2022,"Havelock, Parish, New Brunswick","1305028","Renovations","Single",543700
2022,"Havelock, Parish, New Brunswick","1305028","Renovations","Small project",40000
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","New construction","Cottage",6021400
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","New construction","Mobile",311300
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","New construction","Single",4507100
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Renovations","Cottage",15046700
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Renovations","Single",12657700
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Renovations","Small project",2176200
2022,"Hawkesbury, Town, Ontario","3502008","New construction","Apartment",2190700
2022,"Hawkesbury, Town, Ontario","3502008","New construction","Single",2035600
2022,"Hawkesbury, Town, Ontario","3502008","Renovations","Apartment",4299800
2022,"Hawkesbury, Town, Ontario","3502008","Renovations","Duplex",2512900
2022,"Hawkesbury, Town, Ontario","3502008","Renovations","Single",1344800
2022,"Hawkesbury, Town, Ontario","3502008","Renovations","Small project",540500
2022,"Hay Lakes, Village, Alberta","4810014","Renovations","Small project",31000
2022,"Head, Clara and Maria, Township, Ontario","3547098","New construction","Single",714200
2022,"Head, Clara and Maria, Township, Ontario","3547098","Renovations","Apartment",245100
2022,"Head, Clara and Maria, Township, Ontario","3547098","Renovations","Small project",26900
2022,"Headingley, Rural municipality, Manitoba","4611042","New construction","Single",28302200
2022,"Headingley, Rural municipality, Manitoba","4611042","Renovations","Single",33326600
2022,"Headingley, Rural municipality, Manitoba","4611042","Renovations","Small project",706300
2022,"Hearst, Town, Ontario","3556076","New construction","Row",2585300
2022,"Hearst, Town, Ontario","3556076","New construction","Single",676300
2022,"Hearst, Town, Ontario","3556076","Renovations","Apartment",2273000
2022,"Hearst, Town, Ontario","3556076","Renovations","Duplex",806100
2022,"Hearst, Town, Ontario","3556076","Renovations","Row",1855200
2022,"Hearst, Town, Ontario","3556076","Renovations","Single",27322000
2022,"Hearst, Town, Ontario","3556076","Renovations","Small project",605200
2022,"Heart's Content, Town, Newfoundland and Labrador","1001325","New construction","Single",110000
2022,"Heart's Content, Town, Newfoundland and Labrador","1001325","Renovations","Single",1886200
2022,"Heart's Content, Town, Newfoundland and Labrador","1001325","Renovations","Small project",269600
2022,"Heart's Desire, Town, Newfoundland and Labrador","1001316","Renovations","Small project",8000
2022,"Hepburn, Town, Saskatchewan","4715027","New construction","Single",616800
2022,"Hepburn, Town, Saskatchewan","4715027","Renovations","Single",108900
2022,"Hepburn, Town, Saskatchewan","4715027","Renovations","Small project",101000
2022,"Herbert, Town, Saskatchewan","4707026","New construction","Single",7707600
2022,"Herbert, Town, Saskatchewan","4707026","Renovations","Apartment",58800
2022,"Herbert, Town, Saskatchewan","4707026","Renovations","Small project",143600
2022,"High Level, Town, Alberta","4817093","New construction","Single",472000
2022,"High Level, Town, Alberta","4817093","Renovations","Apartment",25700
2022,"High Level, Town, Alberta","4817093","Renovations","Small project",89200
2022,"High Prairie, Town, Alberta","4817021","New construction","Apartment",1600
2022,"High Prairie, Town, Alberta","4817021","New construction","Mobile",470200
2022,"High Prairie, Town, Alberta","4817021","New construction","Single",4100
2022,"High Prairie, Town, Alberta","4817021","Renovations","Small project",10000
2022,"High River, Town, Alberta","4806006","New construction","Apartment",4159800
2022,"High River, Town, Alberta","4806006","New construction","Row",118900
2022,"High River, Town, Alberta","4806006","New construction","Single",14579300
2022,"High River, Town, Alberta","4806006","Renovations","Apartment",3814300
2022,"High River, Town, Alberta","4806006","Renovations","Single",20371200
2022,"High River, Town, Alberta","4806006","Renovations","Small project",1890800
2022,"Highlands East, Municipality, Ontario","3546005","New construction","Cottage",8693500
2022,"Highlands East, Municipality, Ontario","3546005","New construction","Single",26857100
2022,"Highlands East, Municipality, Ontario","3546005","Renovations","Cottage",16529200
2022,"Highlands East, Municipality, Ontario","3546005","Renovations","Single",10635600
2022,"Highlands East, Municipality, Ontario","3546005","Renovations","Small project",1208600
2022,"Highlands, District municipality, British Columbia","5917049","New construction","Single",2177300
2022,"Highlands, District municipality, British Columbia","5917049","Renovations","Single",1183900
2022,"Highlands, District municipality, British Columbia","5917049","Renovations","Small project",140400
2022,"Hill Spring, Village, Alberta","4803008","New construction","Single",434500
2022,"Hill Spring, Village, Alberta","4803008","Renovations","Single",2796400
2022,"Hill Spring, Village, Alberta","4803008","Renovations","Small project",75600
2022,"Hilliard, Township, Ontario","3554034","Renovations","Small project",71900
2022,"Hillsborough, Parish, New Brunswick","1306011","New construction","Single",1560800
2022,"Hillsborough, Parish, New Brunswick","1306011","Renovations","Single",2841500
2022,"Hillsborough, Village, New Brunswick","1306025","New construction","Single",799600
2022,"Hillsborough, Village, New Brunswick","1306025","Renovations","Single",3233200
2022,"Hillsborough, Village, New Brunswick","1306025","Renovations","Small project",50400
2022,"Hillsburg-Roblin-Shell River, Municipality, Manitoba","4616048","New construction","Single",1199500
2022,"Hillsburg-Roblin-Shell River, Municipality, Manitoba","4616048","Renovations","Single",2474200
2022,"Hillsburg-Roblin-Shell River, Municipality, Manitoba","4616048","Renovations","Small project",121100
2022,"Hinton, Town, Alberta","4814019","New construction","Apartment",315000
2022,"Hinton, Town, Alberta","4814019","New construction","Mobile",396400
2022,"Hinton, Town, Alberta","4814019","New construction","Row",1000100
2022,"Hinton, Town, Alberta","4814019","New construction","Single",1965300
2022,"Hinton, Town, Alberta","4814019","Renovations","Apartment",900
2022,"Hinton, Town, Alberta","4814019","Renovations","Single",597000
2022,"Hinton, Town, Alberta","4814019","Renovations","Small project",167800
2022,"Holden, Village, Alberta","4810021","Renovations","Apartment",4000
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","New construction","Apartment",365200
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","New construction","Duplex",391600
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","New construction","Single",7076500
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","Renovations","Small project",58200
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Apartment",1413600
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Row",2770100
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Single",1763400
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","Renovations","Small project",15700
2022,"Hope, District municipality, British Columbia","5909009","New construction","Apartment",1680800
2022,"Hope, District municipality, British Columbia","5909009","New construction","Mobile",4082400
